,fare_prediction
375,11.830182252727997
376,10.958747904593913
377,11.254186169361867
378,12.082992131100616
379,11.667122623652242
380,10.979408418156131
381,11.223557872889023
382,11.553809120571174
383,10.786014524111987
384,11.88829944822271
385,11.143465597034117
386,10.796647566991897
387,11.073917051883491
388,11.20814901323929
389,11.85604747404003
390,12.04971706007393
391,10.405391529163293
392,11.945724649864605
393,11.619651943908766
394,11.32014464683639
395,12.305235483719411
396,10.91063394576854
397,11.20753381382687
398,10.666297413031675
399,10.927007492916394
400,11.52939803515776
401,11.555897418697404
402,11.978538617116868
403,10.879896302013524
404,11.402045636087134
405,13.10276216889622
406,11.380910928297869
407,10.633769150114631
408,11.393244634589138
409,12.434495582399174
410,12.132768693231764
411,11.784024536408548
412,11.38664957075651
413,11.39682957755594
414,11.160267697248587
415,11.19835139341204
416,11.833072140854835
417,11.375717673049365
418,12.14918733833324
419,11.399380830507276
420,11.23683821134749
421,11.679149210782393
422,11.22257544014126
423,10.915196378076352
424,11.18651448763858
425,11.06969279241103
426,12.164042467257516
427,11.472083833754258
428,11.548427476378848
429,11.439061052044647
430,10.699006774405412
431,11.337992540432483
432,12.416146757991454
433,11.472468876257723
434,11.556835371457128
435,11.270484092767397
436,11.212502742295621
437,11.093476975923169
438,11.177973316383257
439,10.908005900262765
440,11.397644551665264
441,10.568441619737722
442,10.814530277460696
443,10.537306570508365
444,11.490679298660213
445,10.788462903439799
446,10.46112361176406
447,11.184959836561083
448,11.253047974191396
449,11.605166785895285
450,11.808336323878798
451,11.720490933869414
452,11.111461055468576
453,11.251992043350933
454,11.030108408906056
455,11.40449172696366
456,11.439290288600782
457,11.39902668875883
458,11.059766733074067
459,11.877784783181664
460,10.896809036078135
461,11.5327529413704
462,11.177090526555991
463,11.273315170836936
464,12.195478078846223
465,10.823395977590215
466,10.868025302849954
467,10.861432987183019
468,11.591939239972996
469,10.712199386586414
470,11.512388260186452
471,10.949012347123553
472,10.918115519140862
473,10.651798394397971
474,11.273738661796163
475,10.744509447458965
476,11.557458257667495
477,11.56116620609391
478,10.820634499523877
479,11.29847877904557
480,12.44654239965273
481,11.557375386879459
482,11.84320170714872
483,11.328598324909896
484,11.91334482134093
485,13.135096279573487
486,11.055588493157838
487,10.955643569224927
488,10.140697113893733
489,11.14556909725033
490,11.515407971310388
491,11.002311127144948
492,11.34444777659042
493,11.250276015014602
494,10.411213360063915
495,12.00125645679211
496,10.782238943621037
497,11.439506886871621
498,10.929308116410061
499,13.01828955872722
500,11.938879406766628
501,12.03538283175788
502,11.091136696842355
503,12.229372712476213
504,11.28845519230299
505,12.010259436549582
506,11.16978560838767
507,11.514363894915093
508,13.840234604345273
509,11.153720204931606
510,10.870376458956912
511,11.4123877413145
512,11.308723349695205
513,10.424676744233185
514,12.995058402582988
515,11.609074469367533
516,11.034148072234059
517,11.077018132712931
518,11.0743369970814
519,14.307877075407822
520,11.277574743228701
521,11.178629701751674
522,11.361375731643133
523,11.342431611632414
524,11.289795014928057
525,12.466560225571442
526,10.89594334319324
527,11.240674791911648
528,12.093847907909561
529,11.484244109674988
530,10.341957936353985
531,10.987492487404335
532,10.756035735202678
533,11.512823866075253
534,11.90697615387699
535,10.933920647620944
536,10.818666478259157
537,10.463215724134237
538,11.900393855616784
539,11.179987755798034
540,11.53885882917617
541,12.05992444244439
542,10.688952486980796
543,11.720976720114159
544,10.752014728806516
545,12.211270132784483
546,13.25297762129457
547,11.383820348364477
548,10.843227249631802
549,12.072965966693221
550,11.259196210323145
551,10.984774124897903
552,10.672015307030783
553,11.695034394952323
554,11.758433370033234
555,11.089357761717022
556,10.9617291488993
557,11.06961051338346
558,10.300554904491323
559,10.882688448652555
560,11.140418787563643
561,11.438874266206648
562,10.479157979218252
563,11.857659120871903
564,11.29084626934906
565,10.604565333817837
566,10.911446926138721
567,10.494561114216276
568,11.014855437202787
569,13.201968088095773
570,10.981709525928117
571,11.875873626100468
572,10.674425434271352
573,10.483540143210183
574,12.197189315481573
575,11.554503771579665
576,11.399398823169365
577,10.537494683463343
578,11.319545038348384
579,11.382798625188892
580,10.817490421373272
581,10.80683331332758
582,11.782563096245793
583,11.231771039235419
584,10.887213126692176
585,11.92609408139972
586,11.844295724948463
587,11.565297772739955
588,9.774072998869956
589,11.157618607858879
590,12.0314296403813
591,11.335502137705785
592,11.031214645045807
593,10.824652687901326
594,10.224704895309964
595,10.937915902942553
596,11.343204367834778
597,12.01363865382791
598,10.94066718672349
599,10.948326272399974
600,11.628992577006654
601,11.723259433526133
602,10.802600200760995
603,11.067747779315075
604,10.788680498264455
605,11.063090305049853
606,11.029231593012096
607,11.409694082568524
608,10.846000091171973
609,12.115887597548326
610,10.844996709502936
611,11.188332406131856
612,11.300293426825782
613,10.13728539270974
614,13.068237843649198
615,10.444511327484522
616,10.953157228878498
617,10.905519381834099
618,11.912119456661902
619,10.987711997603167
620,10.397896013305543
621,11.013715701419494
622,11.353272293486553
623,11.250097243159965
624,11.80434251591759
625,11.362571068017509
626,12.247943953552063
627,11.901727302414365
628,11.238308366835268
629,10.289896771148568
630,11.212843022273171
631,11.227035914259021
632,11.02434027393227
633,11.024941519517352
634,10.926057214960432
635,11.013985588359889
636,11.043377787386138
637,12.031896019188935
638,12.388202546068785
639,10.88039131428565
640,11.243291002838506
641,11.069404087121702
642,9.958457815708243
643,11.418733107183977
644,11.201112661119284
645,10.90931089856406
646,11.761305764792338
647,11.22656377614367
648,10.991164048401734
649,11.389725586735633
650,10.88166486893908
651,12.179383061301401
652,11.645548987472274
653,11.199347161918674
654,11.4977991213472
655,11.32219279108016
656,11.46203176781549
657,11.203311101536096
658,11.463089973285856
659,11.014239775825272
660,10.986675479028614
661,10.881586745392779
662,11.928202453051135
663,11.481501363676525
664,12.780580147473787
665,11.286578399894914
666,10.829068029456263
667,11.486044680928178
668,11.506088910274247
669,11.00792875420712
670,12.661355747547097
671,11.13411204118228
672,11.631772277831741
673,11.232690959769768
674,11.01590482439651
675,12.210781081596673
676,11.046188337172891
677,11.600391839717133
678,13.187730834795419
679,10.654975056759717
680,11.305010188119702
681,11.74829062537935
682,11.414040101303836
683,10.319991825051266
684,11.181294448843428
685,14.048066336484002
686,11.732893819759573
687,11.086576417125404
688,10.945156491282606
689,11.606396807687865
690,10.789729278455486
691,11.595617077821974
692,10.832141304854568
693,10.501851483637896
694,11.182545995107422
695,11.073787535454318
696,10.972707450834793
697,10.979881559369687
698,11.263583306303738
699,11.277939414667387
700,12.140801946976534
701,11.867222797426496
702,11.183422903619226
703,11.544676890724205
704,11.264190991616937
705,11.67108557247698
706,10.805958731655696
707,11.098072512791571
708,11.723025080628725
709,11.21933543972052
710,13.822088442492754
711,11.291974501860564
712,11.70499336935658
713,11.048470982676815
714,11.040508658627147
715,11.290094261466805
716,11.814610597709583
717,11.178427658827978
718,11.069573373554029
719,11.209341050714674
720,11.399530325731778
721,11.027318533332325
722,11.20876563634868
723,10.709422947528687
724,11.052272452364704
725,11.404309942460255
726,11.423821438381845
727,11.214714649936026
728,11.327722934060354
729,11.357466988115005
730,11.485530966360187
731,13.578116239913811
732,11.836603987312552
733,11.342363193602
734,11.582245270376871
735,10.937062856824898
736,11.786695775550854
737,11.085605639788369
738,11.568046923074057
739,11.11663981729501
740,10.524089868366742
741,11.30249828394344
742,11.626342961031293
743,11.265637372560748
744,10.74835746159077
745,11.104613704243274
746,11.637204920486129
747,11.651557463554983
748,11.698268155473484
749,11.912164862463232
750,11.187962803351807
751,11.679098838136964
752,11.313143626996968
753,10.951079116312583
754,10.85886036492078
755,11.091507133159359
756,11.373388072814052
757,10.653408017722036
758,10.784262389967234
759,11.009436599186007
760,11.320431955658666
761,11.124953810859447
762,11.5249333440793
763,12.238507826024085
764,14.170955085841358
765,12.04787813404771
766,11.08267879130263
767,11.319459172052188
768,11.33212662539692
769,10.92786413631328
770,10.932437675315946
771,11.142286509157673
772,11.298216146266135
773,11.521517183196286
774,12.362637069396428
775,11.399453045241973
776,10.523250482423162
777,11.698305011934163
778,12.260447137538938
779,11.673752171128266
780,10.925833613733849
781,11.184868561103686
782,11.638695647461965
783,10.750466594555148
784,11.500442797781346
785,9.96945582447615
786,10.991639377223938
787,11.437539802809257
788,11.060164645394565
789,11.367306221549953
790,11.343647750880663
791,10.57696708194616
792,11.105028317029728
793,11.52495501019196
794,11.441472046534411
795,10.827550058545365
796,10.437025969962683
797,11.3358428437798
798,11.127811662944527
799,11.661088068258396
800,11.316446313370106
801,11.299419067716677
802,11.373969744967068
803,11.232393975400427
804,14.196943808059423
805,11.11732061649762
806,11.007860450998677
807,10.925251851199418
808,11.830193144192894
809,11.137121007551112
810,10.847450551456014
811,11.524351932630218
812,11.28410303355006
813,11.33097925948211
814,11.434892038769565
815,10.798169372931849
816,11.332173424711922
817,11.195289985922619
818,11.151906625618686
819,10.611866340688547
820,12.687081636625045
821,11.277336410950312
822,11.338103238853055
823,11.322227332196082
824,10.81243900925018
825,10.94160295814057
826,11.207172732418112
827,10.977216879695604
828,11.28431213106747
829,10.812610621040687
830,11.795685490498487
831,11.172040591277598
832,11.887120058329009
833,11.086351847017507
834,10.997806897328386
835,11.527453449153999
836,12.482851841086084
837,10.854748285475807
838,11.439394406254436
839,11.198641195243379
840,11.246919268831748
841,10.89621662763897
842,11.238436423004277
843,12.889674423691098
844,11.699005231072112
845,11.311550845411773
846,11.538257770771752
847,11.352833674808018
848,11.334069786388076
849,11.725756326630881
850,11.092722757670112
851,10.773944147873417
852,11.208900797784844
853,11.561207104714327
854,10.734902466354846
855,11.094129641775645
856,10.491496692033518
857,11.776193756496413
858,11.003706949840646
859,10.910798871489924
860,11.188126682087091
861,10.716828381931935
862,11.44823532661354
863,11.989293514503347
864,10.988279264746076
865,11.08562467046194
866,12.044195239862145
867,12.193696219831763
868,10.713044114919525
869,10.425359480305978
870,11.363657701187464
871,11.252456397652088
872,11.326123275313057
873,11.11979490299881
874,11.056230207145326
875,11.367438409531967
876,10.738778331684768
877,11.380125649986327
878,11.28824889673954
879,11.209116386502116
880,10.89905807712366
881,11.068255886161472
882,11.4497330588898
883,11.299959202342665
884,11.948882165110515
885,10.939137656206496
886,10.821198950321909
887,11.428226780996262
888,11.35730074371145
889,11.312544921926703
890,10.664145709816868
891,10.980779280591829
892,11.413240791084315
893,11.293532588750077
894,11.585743915878691
895,13.648218931262686
896,11.744553776709477
897,11.290229377248624
898,11.609633638347562
899,12.234994071726412
900,10.740366542200226
901,10.985363410708484
902,11.023475812564538
903,11.473242722287651
904,11.940771353236984
905,10.87712035172704
906,15.976014986602408
907,11.182593089364104
908,11.856978099254672
909,11.037410946243757
910,11.460203602012912
911,11.633054694285493
912,10.605336997562052
913,10.682708497260855
914,10.816867324697068
915,10.535252665467478
916,10.718682027725196
917,11.450270904112132
918,13.165367217112253
919,11.742418935454188
920,11.246946251500288
921,10.274604939807595
922,11.115614963085955
923,11.022766442456405
924,11.120581312039846
925,11.526414037425496
926,11.288465896657808
927,11.59446064823264
928,11.417342856192846
929,10.714249138727144
930,12.175361430863774
931,11.140885325748764
932,10.820639316648416
933,10.806777354275399
934,12.003053188077237
935,11.588145332332351
936,11.715519600706102
937,11.323375748578325
938,11.354520922310046
939,10.9443440162897
940,11.065543236796746
941,13.532491568234597
942,10.480113904318003
943,13.043644268373093
944,10.008893960853207
945,10.800090434588913
946,10.648782528798543
947,11.405130595216097
948,11.131020120535826
949,11.947649139278669
950,11.479523278230014
951,10.713152824737882
952,11.287637292364456
953,12.834562114604974
954,11.044858086484428
955,10.674622289475733
956,13.3951612542785
957,11.548688015156147
958,10.744085826636072
959,11.37185200410359
960,10.898805624573166
961,11.621811079065004
962,11.715386593373484
963,10.500269653144871
964,11.191193851601751
965,11.179323401362463
966,10.778199795285657
967,10.157745712859446
968,10.667983065790946
969,14.005264539744472
970,11.004492379323779
971,11.113679473938456
972,10.94599505445459
973,12.241215621536643
974,11.7770463679624
975,11.266204323252897
976,10.71035662875227
977,11.107174120198463
978,11.51760245913916
979,11.194194962464408
980,11.368443287844515
981,11.16375523893241
982,10.930273876695152
983,10.867199134646539
984,11.500709971297253
985,10.729872950799082
986,10.6338545801859
987,10.250296702846658
988,12.355017861059016
989,11.150583417723759
990,11.663003388113847
991,11.261556007107963
992,10.919796924099929
993,11.062987227377414
994,11.238150186155368
995,10.797575734665243
996,11.301887888934601
997,11.898019279948254
998,10.324638862342763
999,11.190743582408347
1000,64.6349679598638
1001,10.334971172656946
1002,11.10323312542192
1003,10.665481686885567
1004,11.132271721166482
1005,10.89891000575213
1006,11.332802490848799
1007,10.676765794229976
1008,11.388279272278574
1009,12.237714616851958
1010,11.283935611309532
1011,11.281123480402087
1012,11.111177051418156
1013,10.772317323928688
1014,11.2272993465063
1015,11.200129511473527
1016,11.778192990227975
1017,11.634942478938704
1018,10.882299140933902
1019,11.81710898959675
1020,10.768944036394608
1021,11.210413131368542
1022,11.66472514374944
1023,10.946046879360212
1024,11.339341083575768
1025,11.080532943432592
1026,11.66183538788663
1027,11.16810072599216
1028,10.815055777879236
1029,11.22430947612239
1030,11.838411713605463
1031,11.326972209299042
1032,12.10389252548051
1033,12.184341772732829
1034,10.848917798924555
1035,11.443438114071519
1036,10.20025297161649
1037,11.142312918735312
1038,11.301034474694386
1039,11.224276195956627
1040,11.95629647814866
1041,10.987649763332229
1042,13.319618290331974
1043,11.433890293379628
1044,12.235082819858127
1045,11.285248650688814
1046,11.358466010378232
1047,11.005440042984965
1048,11.733808658542557
1049,11.080424264491239
1050,11.095136496139622
1051,11.378964737096886
1052,10.814585871362125
1053,11.222036873169717
1054,11.202156629064806
1055,11.383055375122575
1056,11.485285594458729
1057,12.39062861444636
1058,10.94375947213825
1059,12.000083113148461
1060,11.735336827731318
1061,13.142740101826
1062,11.611363350519108
1063,11.195458626709362
1064,12.77986245000126
1065,11.317620475870912
1066,10.784696066745084
1067,11.930845351547976
1068,11.69196257460373
1069,11.461506604991625
1070,11.418640764696798
1071,11.034346353010072
1072,11.118919050811455
1073,11.271376455599537
1074,11.000284469706015
1075,11.608947701820979
1076,11.386001992085511
1077,11.145825969024376
1078,12.183205084327547
1079,11.526503386060497
1080,11.036685358238042
1081,11.144483271374442
1082,11.293839150975902
1083,10.84544311672675
1084,11.34506704666665
1085,11.107577273131307
1086,11.567140518218885
1087,12.421484466814894
1088,11.727257938433038
1089,11.411701800872283
1090,11.587085639786562
1091,11.49968270178694
1092,11.402366155897484
1093,11.142125878741538
1094,12.605204922756412
1095,10.932415094127863
1096,11.343897312412167
1097,10.563642370756229
1098,11.819244806873343
1099,12.000075692467743
1100,11.296148101776694
1101,12.753663414281053
1102,11.893254441067313
1103,11.131615584879635
1104,11.41597022506962
1105,11.619981015122669
1106,10.673104476860352
1107,11.490106759685881
1108,10.713005153488059
1109,11.365155239477863
1110,10.833511289983914
1111,11.410073187667292
1112,12.441048310526664
1113,11.54419457064903
1114,11.440261213706384
1115,11.353408291815162
1116,11.31686045296706
1117,11.123754702301499
1118,11.541532836400712
1119,10.826919835768356
1120,10.803056128352388
1121,11.281222918055002
1122,12.28716908038773
1123,11.463140233249467
1124,11.26087915105407
1125,11.113855216315216
1126,11.642076941902562
1127,12.086518390448674
1128,11.32133972331567
1129,13.032027959654375
1130,11.199050919403152
1131,11.446961009106104
1132,12.443596739263713
1133,11.445943355893457
1134,11.825713951999488
1135,11.284213020043683
1136,11.438945811254401
1137,12.019714381006152
1138,11.411825828480854
1139,10.873437038835945
1140,10.683465082877287
1141,11.188709218362739
1142,10.674560321481183
1143,10.987441391546204
1144,11.768824837808728
1145,11.353775297431646
1146,10.752120585896085
1147,11.15350167127044
1148,11.897440725369865
1149,12.715865639386692
1150,11.626420959848431
1151,11.722040745686694
1152,11.604002976159066
1153,11.30858561617748
1154,11.475582100343564
1155,10.654862211315695
1156,11.062602092579018
1157,12.035093650382716
1158,11.556545559502428
1159,10.936845612537406
1160,12.236525786775804
1161,10.655963032355476
1162,11.563739655323847
1163,11.957600337952993
1164,12.198311531836291
1165,11.664438369975407
1166,11.014084856854488
1167,11.237388447227628
1168,10.76231459697103
1169,10.713790341625437
1170,10.844438863860173
1171,10.774527957508129
1172,11.007730857223372
1173,12.863691767066108
1174,11.256393832222754
1175,10.933371487788888
1176,11.737447017690553
1177,11.601510287043011
1178,10.968039832727724
1179,12.007119249916924
1180,10.56689381257234
1181,10.530513471568755
1182,11.082704513691548
1183,11.351276009213102
1184,11.505364844155887
1185,11.073062701416315
1186,11.476701880393536
1187,11.410736638861165
1188,12.330357752675262
1189,11.179703286033737
1190,15.549038220643304
1191,11.02671945290671
1192,12.281556019839512
1193,12.137719203447762
1194,11.159661549312647
1195,10.540027616674868
1196,10.976318586022247
1197,11.136451483613525
1198,11.129975305887093
1199,11.2606403504499
1200,11.799433207873118
1201,11.072974161268476
1202,10.384540693111477
1203,11.317358169104736
1204,11.200501043749082
1205,11.283217665002292
1206,11.085622521596012
1207,10.859565320535463
1208,11.582927054577622
1209,11.447339021326222
1210,12.994581898544403
1211,11.507280701702639
1212,12.153878567661016
1213,11.506575107836204
1214,11.131531841700186
1215,11.21554768196946
1216,11.40548468740926
1217,10.851167824758184
1218,12.059876617355394
1219,11.527289991671122
1220,11.622659327828531
1221,11.396716196394024
1222,11.985035592783117
1223,11.082858450735467
1224,11.754175927128598
1225,11.819123459034572
1226,11.314972285066988
1227,11.442311747202114
1228,11.381353522966275
1229,11.531303881113098
1230,11.848535342267281
1231,10.919310755210027
1232,11.370270391194488
1233,12.239370841695532
1234,10.538635004479197
1235,10.968262283076175
1236,11.165034568642252
1237,11.208397305589306
1238,10.781814015933707
1239,11.119547355868516
1240,11.412141081755651
1241,10.896029654046057
1242,11.364970277407636
1243,11.279707852960254
1244,11.172814548809203
1245,11.349702145963889
1246,11.561391677533136
1247,11.190644702282137
1248,11.770159436280004
1249,11.163373857013811
1250,10.904744891427372
1251,10.930803648132025
1252,11.020594705939544
1253,11.393484008713358
1254,10.5135192946537
1255,11.102921346132705
1256,10.296379401265021
1257,11.098372720342443
1258,10.936200053789321
1259,11.0237537946444
1260,11.23967405307368
1261,11.565123556477745
1262,12.396264195792671
1263,11.192607857262706
1264,11.642842450980405
1265,11.071219147230154
1266,12.558551778027555
1267,11.353703710814576
1268,11.161116499587427
1269,11.446856449424729
1270,12.243325064519814
1271,11.331604754744815
1272,11.94093541012814
1273,11.336798660655473
1274,11.413536908396456
1275,11.912665867145416
1276,11.691726358271021
1277,11.344264681318762
1278,11.33493720046237
1279,10.908528707229657
1280,11.45849760161433
1281,11.435010447176712
1282,10.896195635521316
1283,11.12347375305506
1284,10.926859346995819
1285,11.283075707214469
1286,11.45629108151939
1287,11.689697061156894
1288,11.644406896694301
1289,11.42891641618083
1290,10.821077535095812
1291,10.856176552983476
1292,11.297367368848754
1293,11.335217786858625
1294,11.485889456212016
1295,11.058481030797022
1296,10.86402877278492
1297,11.449497324168597
1298,10.995954767669705
1299,12.130017106111072
1300,11.793242642219171
1301,12.44436597199406
1302,11.181163300981254
1303,12.237302212975706
1304,11.199746314476227
1305,11.148524454713995
1306,11.233061547294009
1307,11.71906070816243
1308,11.3310365432707
1309,11.425413784793426
1310,11.661146711340109
1311,11.332734734842113
1312,10.609830616144539
1313,11.036089400266222
1314,10.74648689746814
1315,12.277726140900619
1316,11.430947240249859
1317,11.557180757689444
1318,11.497744168367943
1319,11.512504298011201
1320,13.12939751481711
1321,11.56195417778438
1322,11.37064599033699
1323,12.528404147737737
1324,11.475145251076759
1325,11.262379410434825
1326,12.101040125785898
1327,11.033574123394136
1328,13.226670742278129
1329,11.581634796646908
1330,10.84580168502804
1331,11.94724831407637
1332,11.231602906545941
1333,11.35411894476167
1334,10.992490764963504
1335,10.838915122716601
1336,10.832406789963816
1337,12.35214943443172
1338,11.336885754870266
1339,11.190587221930182
1340,11.5747861868503
1341,11.39287168537641
1342,11.462988150785268
1343,12.196178191672866
1344,11.497561955942187
1345,13.094765991994882
1346,11.234067311383583
1347,11.022335467106883
1348,11.794611083609034
1349,10.363815777922099
1350,10.811959945840055
1351,13.036888939703902
1352,11.287503407194333
1353,10.98115438412832
1354,11.061283059491
1355,10.949461518387247
1356,13.069527723154001
1357,12.12089187608081
1358,13.659477393689402
1359,10.809072953877125
1360,11.099401470847354
1361,11.256360998490424
