,fare_prediction
758,11.637998788470773
759,10.926137680555467
760,11.976051369570742
761,11.128985454196242
762,11.347349646130827
763,11.025674984727475
764,11.27719916113385
765,11.482941208042126
766,11.048732590150925
767,10.976572839183053
768,10.955278330188861
769,11.812854184928996
770,11.140277495855186
771,10.930557409701349
772,11.449080947446229
773,11.46268317272764
774,10.97609829262128
775,11.369139422587693
776,11.610862380700281
777,11.696498721407902
778,11.135625269449386
779,11.741258683229978
780,11.49746156281274
781,10.945268060687424
782,11.259624493462889
783,11.413302135669536
784,11.133170621035154
785,11.032809980859277
786,11.560290484054487
787,11.119679327376305
788,11.008861038861644
789,11.381979969576605
790,11.787532222700587
791,11.471007596861261
792,11.30955425949708
793,11.563741054188274
794,11.37210977283232
795,11.158680445415435
796,11.32758945924919
797,11.673654678578622
798,11.519030893944995
799,11.319825463623989
800,11.393812620090522
801,11.16244262740294
802,11.145592572227782
803,11.19146548433179
804,11.285557328107927
805,11.053440581370745
806,11.28807073749067
807,10.999724798448534
808,11.155157801296161
809,11.225751699525873
810,11.132160533231225
811,11.317697599612865
812,11.65753529448479
813,11.64684342008849
814,10.996786570196763
815,11.147635919176789
816,11.184219492449241
817,11.409027666845382
818,11.136820570903843
819,11.35667943008344
820,11.484896290852125
821,11.264059905134902
822,11.120109853679644
823,11.431302863627542
824,11.38412671404078
825,11.647002090500838
826,11.680789704675577
827,11.320289855592936
828,11.13010124553389
829,11.394408945590474
830,11.26814709804779
831,11.643250632148463
832,11.268334933393643
833,11.194534281422015
834,11.12670363026143
835,10.982579368192129
836,11.537590906394666
837,11.243384602458978
838,11.275614793251872
839,11.173206506898085
840,11.575684532029872
841,11.542400839870583
842,11.619531820988156
843,11.283308738111252
844,11.258755804655065
845,11.376947921112972
846,11.618451078770045
847,11.159885218199038
848,11.495123556687457
849,11.60812846230461
850,11.648529603322501
851,11.014289808619973
852,11.0349642908116
853,11.095206507602995
854,11.203456550755742
855,12.02848964907119
856,11.578399906162412
857,11.15608875540478
858,11.628456372905152
859,11.068601324248723
860,11.020524419238411
861,11.288890374331874
862,11.165683625813786
863,11.35200496087201
864,11.275350325651349
865,10.873327435020412
866,11.55852283480261
867,11.428538191569213
868,11.300343626178112
869,11.489098001684726
870,11.295897946124143
871,11.159080291544084
872,11.599682354274055
873,11.692491727603011
874,11.28159016900769
875,11.159869524888679
876,11.168644709786735
877,11.470048298176629
878,11.120802772420442
879,11.439288745986351
880,11.049971858939648
881,11.348902002089437
882,11.946948307090175
883,11.660607037782214
884,11.452675647339502
885,11.1114308306914
886,11.065935391678549
887,11.199538799519903
888,11.364689011030398
889,11.903800369370652
890,11.687050575777477
891,11.388170862859315
892,11.633515697518039
893,11.032070298739006
894,11.582011923616069
895,11.515049876683797
896,11.053805558484369
897,11.348676528162205
898,11.267780727379193
899,11.644677892810035
900,11.212729765844756
901,11.665033792397487
902,11.386307231427514
903,11.190098650428537
904,11.229457833943053
905,11.117809421796943
906,11.699097989253328
907,11.813555620141637
908,11.25856382033901
909,11.100458989069114
910,11.278068267515888
911,11.243014122605752
912,11.210346344712676
913,11.2686089819739
914,11.086331444954105
915,10.866700377896754
916,11.774268606175962
917,11.300193844364996
918,11.028219791888851
919,11.148581842013293
920,12.00266590243786
921,11.19774110161735
922,11.544347126226056
923,12.015852498579237
924,11.356787729857697
925,10.997316795110438
926,11.51167868257228
927,10.87398156172304
928,11.20814469927706
929,11.016785649475437
930,11.14102133910077
931,11.625801293772112
932,11.669999427021175
933,11.637887220259064
934,11.432925082625054
935,11.792951330246668
936,11.081919799010953
937,11.824230955118097
938,11.707225769856286
939,11.169210378495274
940,11.296492682029513
941,10.89627666744178
942,11.314439612706721
943,11.555052952845484
944,11.083869855010079
945,11.175225737747791
946,11.397208860533855
947,11.623181639058298
948,11.553769612199062
949,11.396028232710604
950,11.156827680641658
951,11.117887142508211
952,11.433289018291132
953,11.039446378453176
954,11.988239302859228
955,11.691475459616736
956,11.36825659183856
957,11.112374892435575
958,11.143517597716727
959,11.197156105024177
960,11.309286585067438
961,11.334233493999209
962,11.135404149432196
963,11.257111063455744
964,11.162569490702504
965,11.293798191341649
966,11.67137483851246
967,11.42581099267735
968,11.12173545932609
969,11.186656405053832
970,11.151965965084738
971,11.624974714407674
972,11.789054446066519
973,11.251033361511755
974,11.291353740732044
975,11.724424534761456
976,11.340169736260188
977,11.427594419485413
978,11.043899531317305
979,11.054127607835204
980,11.490342262659542
981,11.340027618062402
982,11.636660989348373
983,11.177948131001559
984,11.17444281422299
985,11.330382632694807
986,11.367892442236368
987,11.404884526742949
988,11.873589747928417
989,11.35129605966502
990,11.665647165953475
991,11.076698686389706
992,11.693139507536074
993,11.598086456419054
994,11.066104502994826
995,11.442850197751321
996,11.024069141094676
997,11.494065227755854
998,11.344387817253391
999,11.189843265272566
1000,11.365707262700681
1001,11.065878014703433
1002,11.293923937194778
1003,10.888682602863266
1004,11.40172743180929
1005,11.244870356652036
1006,11.312094502503271
1007,11.60569036012842
1008,11.489313726225381
1009,11.634789420187165
1010,11.699873270736967
1011,11.076632350420168
1012,11.240914245241111
1013,11.602306023481008
1014,11.20692567010577
1015,11.149601182951338
1016,11.393174872326686
1017,11.584385105964223
1018,11.197359201101916
1019,11.920056213519914
1020,11.161943853959311
1021,11.189243659644758
1022,11.134813831202456
1023,11.65571543738668
1024,11.604903461181996
1025,10.941854739932126
1026,11.171579350589523
1027,11.147909802852098
1028,11.688020103316408
1029,11.808628967988795
1030,11.70846783257654
1031,11.094528845111459
1032,11.034286351248054
1033,11.340485131031548
1034,11.636317949888737
1035,10.971851560203504
1036,11.038310242353342
1037,11.265139020673184
1038,11.750978702419697
1039,11.076216344329081
1040,11.595008841650364
1041,11.000610642253548
1042,11.36204091047724
1043,11.26764651653987
1044,11.198504619413205
1045,11.698188375752569
1046,11.017132542790499
1047,11.349506609362573
1048,11.41242382783675
1049,11.594059201624898
1050,10.980711399776242
1051,11.183237044620679
1052,11.05182876997997
1053,12.002632679173722
1054,11.26025327235844
1055,11.072974664953215
1056,11.385163192161045
1057,11.19624800693444
1058,11.140890955037431
1059,11.012910890037798
1060,11.300292188903
1061,11.382514013491788
1062,11.60985570942691
1063,11.68997535943142
1064,10.881123903813476
1065,12.114437552485995
1066,11.525722705023723
1067,11.144220910624554
1068,11.80357629406126
1069,11.550588908853092
1070,11.27653150450643
1071,11.729719779634848
1072,11.209486423464538
1073,11.280731589399998
1074,11.40786772815518
1075,11.398340228246061
1076,11.42364451739365
1077,10.954913875934787
1078,11.678067936382744
1079,11.620177729140115
1080,11.340625959787284
1081,11.258506364579919
1082,11.391057302034067
1083,10.982666821023017
1084,11.011507062665016
1085,11.0531763631841
1086,11.381766048508512
1087,10.864370648860216
1088,11.706876961334338
1089,11.089174572157708
1090,10.992124079172386
1091,11.377527957505583
1092,11.677868107160704
1093,11.36395800830422
1094,11.113518598217642
1095,11.090596410515964
1096,10.928361403894327
1097,11.335116623974743
1098,11.102694345763839
1099,11.268227645134283
1100,11.167324060930365
1101,11.871370689286584
1102,11.487828716349192
1103,11.20605426490025
1104,11.588497398082234
1105,11.391281710335141
1106,11.05799540522813
1107,11.017588276100362
1108,11.423855279495273
1109,11.755634203797328
1110,10.94657255818748
1111,11.25262055208329
1112,11.301977193985817
1113,11.778935929299962
1114,11.437644665444115
1115,11.868271167236447
1116,11.088904830073123
1117,11.520913991769028
1118,11.731936836006916
1119,11.312548275320152
1120,10.985620781181234
1121,11.607165438270576
1122,11.342094226516352
1123,11.062078558700893
1124,11.228501110256019
1125,11.25033779120595
1126,11.673646753689088
1127,11.343047193235227
1128,11.143780683998564
1129,11.21141979585752
1130,11.175831984134472
1131,11.307132970425197
1132,11.363369136569634
1133,11.522234614226532
1134,11.261987143219553
1135,11.171622655233593
1136,11.151992006060574
1137,12.173315670867838
1138,11.37172209713394
1139,11.419367619888856
1140,11.061946189081059
1141,11.587108008691501
1142,11.111159544079193
1143,11.305222437454889
1144,11.44420411556226
1145,11.674087212740535
1146,11.301004072600152
1147,11.705477066662018
1148,11.653451349908925
1149,11.307806491287531
1150,11.068115443692607
1151,11.445436606662234
1152,11.546514929109916
1153,11.276079782857236
1154,11.466984381694704
1155,11.036706124430113
1156,10.93990906133879
1157,11.301648271971061
1158,11.218173732746035
1159,10.927533842222546
1160,11.690710333536678
1161,11.016767396502567
1162,11.556883815398123
1163,11.033441613497486
1164,11.727851359520646
1165,11.630542108441603
1166,11.603798460834795
1167,11.497595753417924
1168,11.00147564667774
1169,11.882783026306736
1170,11.372222171478606
1171,11.451083706619242
1172,11.132145090515282
1173,11.893794764650295
1174,11.675812224793656
1175,11.826538331014925
1176,11.5246873316739
1177,11.303805728427141
1178,11.221379957014884
1179,10.986352068649365
1180,11.401302748869329
1181,11.13196039435485
1182,11.978803636324246
1183,11.22026549476329
1184,11.622843397750046
1185,11.214937979119195
1186,11.0148827034798
1187,11.532157989586878
1188,11.043682972019147
1189,10.99759447790229
1190,11.293772527677177
1191,11.057888334243593
1192,11.329037168786622
1193,11.271780708642181
1194,11.459616612675946
1195,11.46896350511711
1196,11.82092394954218
1197,11.59183823169468
1198,11.047098083851031
1199,11.299173493958858
1200,11.449358786224874
1201,11.626104897641486
1202,12.004093519888134
1203,11.27990156629718
1204,10.954462513255734
1205,11.341080428469594
1206,11.2131854243635
1207,11.36505091647474
1208,11.644949266787055
1209,10.997053550797173
1210,11.56956424106071
1211,11.313350317858017
1212,11.377634778335477
1213,11.391513981092508
1214,11.32799837657162
1215,11.334796154442666
1216,10.923585741989974
1217,11.076679518888103
1218,11.629860085460635
1219,11.208617390047706
1220,11.015266704009045
1221,11.772807674093167
1222,11.498418551744901
1223,11.652551761475506
1224,11.770851405296652
1225,11.307655927301067
1226,11.46406991703647
1227,11.407792557856888
1228,11.198565741959925
1229,11.182238546552737
1230,11.62228715428805
1231,11.101618787271429
1232,11.411281345346845
1233,11.039413484195796
1234,11.243836210087014
1235,11.57982843256459
1236,11.648066361513791
1237,10.98548055278335
1238,11.281070869378157
1239,11.155221189825687
1240,11.12813096661671
1241,11.111224669169179
1242,11.337536293720298
1243,11.767760203962501
1244,11.338768871479456
1245,11.392155443489912
1246,11.091668482365925
1247,11.235469224927384
1248,11.347387698230255
1249,11.509088772064247
1250,10.989707068755202
1251,11.723976388885173
1252,11.475567643556131
1253,11.162606389484356
1254,11.110655321120658
1255,11.248442426889575
1256,11.330112915046357
1257,11.13587050955531
1258,11.571220941367242
1259,11.376439749533953
1260,11.740565186133741
1261,11.51786913793051
1262,11.292487169048684
1263,11.39944258903499
1264,11.648750648396534
1265,10.987448252204308
1266,11.273793252692293
1267,11.04351209459848
1268,11.142594369338635
1269,11.518638582322795
1270,11.05321656911755
1271,11.407463886518384
1272,11.636323141635433
1273,11.38342938335972
1274,11.3854032410707
1275,11.432118640877793
1276,11.309355609918361
1277,12.095875316589737
1278,11.149656947021528
1279,11.717284242260048
1280,11.176573129731143
1281,12.011185012048534
1282,11.195914169429715
1283,11.120407976944039
1284,11.203889864538688
1285,11.294009114922137
1286,11.75392707218399
1287,11.334421697860714
1288,11.136872630454192
1289,11.684694569183705
1290,11.839215030613598
1291,11.81358300210276
1292,11.250969652083663
1293,11.156344449510835
1294,10.899908204457006
1295,11.16686459458504
1296,11.169678559143856
1297,11.13212216609841
1298,11.311379543442436
1299,11.253574320094112
1300,12.361500805766775
1301,11.055709369647614
1302,10.993267384832091
1303,11.129759044063567
1304,11.075783150626703
1305,10.978189371533535
1306,11.530831891417384
1307,11.126767753410308
1308,11.701477398301579
1309,11.3746293221539
1310,11.260431716640298
1311,11.68016151380587
1312,10.973263460342528
1313,11.271453113824943
1314,11.366327885656979
1315,11.054858428737418
1316,11.772130017690946
1317,11.132117071356301
1318,11.491509682575396
1319,11.490803980514533
1320,11.37195146414193
1321,11.484775444373373
1322,11.362389271952482
1323,11.249160332629819
1324,11.145940921981769
1325,11.278227568231797
1326,11.760218872350475
1327,11.177095658674201
1328,11.360047203994064
1329,11.353847184682344
1330,11.332424943291757
1331,11.506454984607785
1332,11.26938058281176
1333,11.253826822309724
1334,11.850008848944693
1335,10.901645746575474
1336,11.27203001762032
1337,11.754134725226503
1338,11.715722249398114
1339,11.520860410226476
1340,11.288869660223446
1341,11.170661891130662
1342,11.028863715421007
1343,11.642494437243801
1344,11.163349563727433
1345,11.635173736868214
1346,11.673643542701967
1347,11.59636397604356
1348,11.456826668859037
1349,11.021941785012745
1350,11.310129999080658
1351,11.297389201663666
1352,11.278145466141712
1353,11.276743025990147
1354,11.537497167223814
1355,11.705986841577289
1356,11.739162704816946
1357,11.268710475517327
1358,11.346590991161213
1359,10.970431337150874
1360,11.19190601386558
1361,11.209717056768516
